id,name,price,description,barcode,url,picture
19801,"X Aquatic XAP-001 Ультратихий компрессор для аквариума 600л/ч (2*300л/ч), до 800л, 6Вт",5350,"Ультратихий компрессор X Aquatic XAP-001 – идеальное обрудование для поддержания оптимальной аэрации в вашем аквариуме. С производительностью 600 литров в час, этот двуканальный компрессор обеспечивает равномерное распределение кислорода в аквариумной воде, создавая благоприятную среду для здоровья ваших рыб и растений. Уникальная регулируемая система позволяет настроить мощность подачи воздуха в соответствии с потребностями вашего аквариума, от небольших аквариумов до крупных аквасистем. Особенность XAP-001 заключается в его низком уровне шума: ультратихий механизм работы делает его практически незаметным, что особенно важно для размещения в жилых зонах, где требуется тишина и покой. Этот компрессор работает надёжно и долговечно, благодаря использованию высококачественных материалов и современных технологий. Забудьте о компромиссах между мощностью, тишиной и контролем: X Aquatic XAP-001 объединяет все эти качества в одном устройстве. Будь вы новичок или опытный аквариумист, этот аэратор станет вашим незаменимым помощником в создании идеальных условий жизни для ваших подводных обитателей. Подходит для всех типов аквариумов, компрессор аквариумный регулируемый XAP-001 обеспечивает тихую и эффективную аэрацию, позволяя вам наслаждаться красотой вашего аквариума без лишнего шума и хлопот.

Подходит для аквариумов от 100 до 800 л.

Давление 0,024 МПа

Уровень шума ⩽30 db

Максимальная производительность: 600л/ч

Два выхода по 300л/ч каждый.

Экономичный - 6 вт

Уникальная система внутреннего демпфирования - гасит все механические шумы.

Сложная нарезная система внутренней камеры механизма - позволяет снизить шум на 50% по сравнению с аналогами других фирм.

Конструкция выходов с демпфером и глушителем - компрессор работает еще тише чем себе можно представить.",2000988747520,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/kompressory_i_sredstva_aeratsii/x_aquatic_xap_001_ultratikhiy_kompressor_dlya_akvariuma_600l_ch_2_300l_ch_do_800l_6vt/,https://axolotl.ru/upload/iblock/28c/t1vs07ox2b7mrmucorzdv0nik9phdpxu/%D1%87%29%2C%20%D0%B4%D0%BE%20800%D0%BB%2C%206%D0%92%D1%82.png
19802,"SHANDA SDH-328 Нагреватель регулируемый, металлический, 200Вт",1250,"Универсальный металлический нагреватель с возможностью регулировки.

Для объема: 100-200 л
Мощность: 200 Ватт
Производитель SHANDA (Китай)
Применение нагревателя:
Фиксируется двумя присосками.
Нагреватели - погружные устройства и должны включаться в сеть после установки в аквариуме.
Заданная температура точно поддерживается на нужном уровне (+-1С).
Корпус нагревателя производится из нержавеющей стали, ударопрочной и долговечной.
Благодаря металлическому корпусу обеспечивается равномерный нагрев и хорошая теплоотдача.",9555663408034,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/nagrevateli_okhladiteli/shanda_sdh_328_nagrevatel_reguliruemyy_metallicheskiy_200vt/,https://axolotl.ru/upload/iblock/f84/420tzowiuytnutebufqs74o39idymhl5/SHANDA%20SDH-328%20%D0%9D%D0%B0%D0%B3%D1%80%D0%B5%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%20%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D1%83%D0%B5%D0%BC%D1%8B%D0%B9%2C%20%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%2C%20200%D0%92%D1%82.jpeg
19805,"SHANDA SC-S Магнитный скребок для чистки аквариума, с ручкой, S (до 4 мм)",685,"Магнитный очиститель для аквариума. 
Мощный магнит - до 10 лет без размагничивания.
Удобная ручка, магнит не выскользнет из рук во время чистки.
Магнитная часть не тонет, в случае отмагничивания она будет плавать.
Поверхность из материала, который не царапает стекло, при этом хорошо очищает налет и водоросли.",9555681509058,https://axolotl.ru/catalog/aksessuary_dlya_obsluzhivaniya_i_ukhoda/skrebki_magnity_i_ershiki/shanda_sc_s_magnitnyy_skrebok_dlya_chistki_akvariuma_s_ruchkoy_s_do_4_mm/,https://axolotl.ru/upload/iblock/492/1hcnrzn0chuvbznscfcl5opc02p3o1eg/SHANDA%20SC-S%20%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BA%D1%80%D0%B5%D0%B1%D0%BE%D0%BA%20%D0%B4%D0%BB%D1%8F%20%D1%87%D0%B8%D1%81%D1%82%D0%BA%D0%B8%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B0%2C%20%D1%81%20%D1%80%D1%83%D1%87%D0%BA%D0%BE%D0%B9%2C%20S%20%28%D0%B4%D0%BE%204%20%D0%BC%D0%BC%29.png
19971,"SHANDA SDF-340 Внутренний фильтр для аквариум до 120л, MAX 800л/ч. 4.5вт",1120,"Компактный фильтр для аквариума с насадкой дождиком и шлангом для аэрации аквариума.

Предназначен для аквариумов до 120л.

Максимальная производительность 800л/ч.

Максимальная выходная мощность 4.5вт.

В корпусе фильтра имеется губка для фильтрации механического мусора.",9555671409207,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/vnutrennie_filtry/shanda_sdf_340_vnutrenniy_filtr_dlya_akvarium_do_120l_max_800l_ch_4_5vt/,https://axolotl.ru/upload/iblock/03a/0dxo00c1n8wzonb1n8l386biy4u1vqoe/%D1%87.%204.5%D0%B2%D1%82.png
20785,"SHANDA WPS-1 Прямые ножницы 25 см для аквариума , нержавеющая сталь",990,Not value,2000988747599,https://axolotl.ru/catalog/aksessuary_dlya_obsluzhivaniya_i_ukhoda/ukhod_za_rasteniyami/shanda_wps_1_pryamye_nozhnitsy_25_sm_dlya_akvariuma_nerzhaveyushchaya_stal/,https://axolotl.ru/upload/iblock/d33/rdkwydmi5k60tcopp03bnzgnwxwvt3fg/SHANDA%20WPS-1%20%D0%9F%D1%80%D1%8F%D0%BC%D1%8B%D0%B5%20%D0%BD%D0%BE%D0%B6%D0%BD%D0%B8%D1%86%D1%8B%2025%20%D1%81%D0%BC%20%D0%B4%D0%BB%D1%8F%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B0%20%2C%20%D0%BD%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B5%D1%8E%D1%89%D0%B0%D1%8F%20%D1%81%D1%82%D0%B0%D0%BB%D1%8C.png
20787,"SHANDA WPC-1 Прямой пинцет 25 см для аквариума, нержавеющая сталь",639,Not value,2000988747605,https://axolotl.ru/catalog/aksessuary_dlya_obsluzhivaniya_i_ukhoda/ukhod_za_rasteniyami/shanda_wpc_1_pryamoy_pintset_25_sm_dlya_akvariuma_nerzhaveyushchaya_stal/,https://axolotl.ru/upload/iblock/8ad/6g20eh2927qvyiyx1akkv4t3rkszfg9f/SHANDA%20WPC-1%20%D0%9F%D1%80%D1%8F%D0%BC%D0%BE%D0%B9%20%D0%BF%D0%B8%D0%BD%D1%86%D0%B5%D1%82%2025%20%D1%81%D0%BC%20%D0%B4%D0%BB%D1%8F%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B0%2C%20%D0%BD%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B5%D1%8E%D1%89%D0%B0%D1%8F%20%D1%81%D1%82%D0%B0%D0%BB%D1%8C.png
20793,"SHANDA SDB-666 Компрессор портативный на батарейках для аквариума, 120 л/ч, 3вт",690,"Портативное устройство сделанное для удобной и тихой работы. 
• Эффективная аэрация воды
• Элементом питания служат две батарейки (в комплект не входят) DC 2x1.5V
В комплекте:
- распылитель.
- шланг.",9555671409238,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/kompressory_i_sredstva_aeratsii/shanda_sdb_666_kompressor_portativnyy_na_batareykakh_dlya_akvariuma_120_l_ch_3vt/,https://axolotl.ru/upload/iblock/08a/ki0qamsfsaxt4148wnyuiy3aa4z5fomk/%D1%87%2C%203%D0%B2%D1%82.jpeg
20794,"X Aquatic XH-1000 Кварцевый нагреватель для воды в аквариуме до 100л, 100вт",1040,"Кварцевый нагреватель для аквариума до 100 л

Встроенный индикатор нагрева - при работе загорается светодиод.

Автоматическая поддержка заданной температуры.

Поэтапный нагрев для экономии электроэнергии и ресурса, срок службы увеличен в 2 раза.

Двойная обмотка способствуют равномерному нагреву, а кварцевый корпус лучшей теплоотдаче.

Длинна провода 1.2м",9555681406890,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/nagrevateli_okhladiteli/x_aquatic_xh_1000_kvartsevyy_nagrevatel_dlya_vody_v_akvariume_do_100l_100vt/,https://axolotl.ru/upload/iblock/b66/fg0kpxw3ykfs5ax6rbpn7ltx0q1gnv0y/X%20Aquatic%20XH-1000%20%D0%9A%D0%B2%D0%B0%D1%80%D1%86%D0%B5%D0%B2%D1%8B%D0%B9%20%D0%BD%D0%B0%D0%B3%D1%80%D0%B5%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B4%D0%BB%D1%8F%20%D0%B2%D0%BE%D0%B4%D1%8B%20%D0%B2%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B5%20%D0%B4%D0%BE%20100%D0%BB%2C%20100%D0%B2%D1%82.png
20795,"SHANDA WPS-2 Изогнутые ножницы 25 см для аквариума, нержавеющая сталь",990,Not value,2000988747582,https://axolotl.ru/catalog/aksessuary_dlya_obsluzhivaniya_i_ukhoda/ukhod_za_rasteniyami/shanda_wps_2_izognutye_nozhnitsy_25_sm_dlya_akvariuma_nerzhaveyushchaya_stal/,https://axolotl.ru/upload/iblock/947/r2u6npmew5ftzlhlbrav0awda3zi440t/SHANDA%20WPS-2%20%D0%98%D0%B7%D0%BE%D0%B3%D0%BD%D1%83%D1%82%D1%8B%D0%B5%20%D0%BD%D0%BE%D0%B6%D0%BD%D0%B8%D1%86%D1%8B%2025%20%D1%81%D0%BC%20%D0%B4%D0%BB%D1%8F%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B0%2C%20%D0%BD%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B5%D1%8E%D1%89%D0%B0%D1%8F%20%D1%81%D1%82%D0%B0%D0%BB%D1%8C.png
20799,"X Aquatic XH-668 Металлический нагреватель воды для аквариума до 100л, 100вт",1313,"Металлический нагреватель из нержавеющей стали 304 для аквариума до 150 л

Автоматическая поддержка заданной температуры.

Поэтапный нагрев для экономии электроэнергии и ресурса, срок службы увеличен в 2 раза.

Двойная обмотка и металлический корпус способствуют равномерному нагреву и лучшей теплоотдаче.

Длинна провода 1.2м",6970296091140,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/nagrevateli_okhladiteli/x_aquatic_xh_668_metallicheskiy_nagrevatel_vody_dlya_akvariuma_do_100l_100vt/,https://axolotl.ru/upload/iblock/e6c/tri4wd3s35tc9hj9v4iaaqm8vezs7c60/X%20Aquatic%20XH-668%20%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BD%D0%B0%D0%B3%D1%80%D0%B5%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B2%D0%BE%D0%B4%D1%8B%20%D0%B4%D0%BB%D1%8F%20%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%D0%B0%20%D0%B4%D0%BE%20100%D0%BB%2C%20100%D0%B2%D1%82.png
